post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_04563,cr_0073,Thoughts on #4563,article,patron_only,ti_00164,2024-01-09 00:00:00,False
po_04564,cr_0073,Weekly Newsletter #4564,article,patron_only,ti_00164,2024-01-06 00:00:00,False
po_04565,cr_0073,Weekly Newsletter #4565,article,patron_only,ti_00165,2024-02-20 00:00:00,False
po_04566,cr_0073,Update Post #4566,article,patron_only,ti_00165,2024-02-27 00:00:00,False
po_04567,cr_0073,Q&A Session #4567,audio,patron_only,ti_00164,2024-05-06 00:00:00,False
po_04568,cr_0073,New Article #4568,article,patron_only,ti_00165,2024-06-10 00:00:00,False
po_04569,cr_0073,New Article #4569,article,patron_only,ti_00164,2024-06-15 00:00:00,False
po_04570,cr_0073,New Article #4570,article,patron_only,ti_00164,2024-07-20 00:00:00,False
po_04571,cr_0073,New Episode #4571,audio,public,,2024-08-27 00:00:00,False
po_04572,cr_0073,Weekly Newsletter #4572,article,public,,2024-08-06 00:00:00,False
po_04573,cr_0073,Weekly Newsletter #4573,article,public,,2024-09-07 00:00:00,False
po_04574,cr_0073,Bonus Content #4574,audio,patron_only,ti_00164,2024-10-19 00:00:00,False
po_04575,cr_0073,WIP Preview #4575,image,patron_only,ti_00164,2024-11-15 00:00:00,False
po_04576,cr_0073,WIP Preview #4576,image,patron_only,ti_00164,2024-12-18 00:00:00,False
po_04577,cr_0073,WIP Preview #4577,image,patron_only,ti_00164,2024-12-19 00:00:00,False
po_04578,cr_0074,Final Piece #4578,image,patron_only,ti_00168,2023-01-26 00:00:00,False
po_04579,cr_0074,New Artwork #4579,image,public,,2023-01-01 00:00:00,False
po_04580,cr_0074,WIP Preview #4580,image,patron_only,ti_00168,2023-02-24 00:00:00,False
po_04581,cr_0074,Update Post #4581,article,patron_only,ti_00167,2023-03-09 00:00:00,False
po_04582,cr_0074,WIP Preview #4582,image,patron_only,ti_00167,2023-03-26 00:00:00,False
po_04583,cr_0074,New Tutorial #4583,video,patron_only,ti_00167,2023-03-02 00:00:00,False
po_04584,cr_0074,Weekly Newsletter #4584,article,patron_only,ti_00168,2023-04-15 00:00:00,False
po_04585,cr_0074,Behind the Scenes #4585,video,public,,2023-07-17 00:00:00,False
po_04586,cr_0074,Exclusive Sketch #4586,image,patron_only,ti_00167,2023-09-02 00:00:00,False
po_04587,cr_0074,Weekly Update #4587,video,patron_only,ti_00167,2023-10-07 00:00:00,False
po_04588,cr_0074,Behind the Scenes #4588,video,patron_only,ti_00168,2023-12-10 00:00:00,False
po_04589,cr_0074,Weekly Newsletter #4589,article,patron_only,ti_00168,2023-12-23 00:00:00,False
po_04590,cr_0074,New Article #4590,article,patron_only,ti_00168,2024-01-11 00:00:00,False
po_04591,cr_0074,New Artwork #4591,image,patron_only,ti_00168,2024-03-17 00:00:00,False
po_04592,cr_0074,New Artwork #4592,image,patron_only,ti_00168,2024-05-27 00:00:00,False
po_04593,cr_0074,New Tutorial #4593,video,public,,2024-06-23 00:00:00,False
po_04594,cr_0074,New Article #4594,article,patron_only,ti_00168,2024-08-02 00:00:00,False
po_04595,cr_0074,New Artwork #4595,image,patron_only,ti_00167,2024-11-04 00:00:00,False
po_04596,cr_0074,Final Piece #4596,image,patron_only,ti_00168,2024-12-22 00:00:00,False
po_04597,cr_0075,New Episode #4597,audio,patron_only,ti_00170,2023-01-06 00:00:00,False
po_04598,cr_0075,Final Piece #4598,image,patron_only,ti_00170,2023-02-21 00:00:00,False
po_04599,cr_0075,New Episode #4599,audio,patron_only,ti_00169,2023-03-24 00:00:00,False
po_04600,cr_0075,Bonus Content #4600,audio,patron_only,ti_00169,2023-03-01 00:00:00,False
po_04601,cr_0075,Monthly Update #4601,audio,patron_only,ti_00170,2023-04-04 00:00:00,False
po_04602,cr_0075,Q&A Session #4602,audio,patron_only,ti_00170,2023-05-11 00:00:00,False
po_04603,cr_0075,WIP Preview #4603,image,public,,2023-06-06 00:00:00,False
po_04604,cr_0075,Final Piece #4604,image,patron_only,ti_00170,2023-06-09 00:00:00,False
po_04605,cr_0075,Q&A Session #4605,audio,patron_only,ti_00169,2023-06-25 00:00:00,False
po_04606,cr_0075,Q&A Session #4606,audio,patron_only,ti_00170,2023-06-18 00:00:00,False
po_04607,cr_0075,New Artwork #4607,image,patron_only,ti_00170,2023-06-07 00:00:00,False
po_04608,cr_0075,Thoughts on #4608,article,patron_only,ti_00169,2023-07-04 00:00:00,False
po_04609,cr_0075,Final Piece #4609,image,patron_only,ti_00170,2023-08-19 00:00:00,False
po_04610,cr_0075,Final Piece #4610,image,patron_only,ti_00170,2023-08-11 00:00:00,False
po_04611,cr_0075,Final Piece #4611,image,patron_only,ti_00169,2023-08-18 00:00:00,False
po_04612,cr_0075,Final Piece #4612,image,patron_only,ti_00170,2023-08-07 00:00:00,False
po_04613,cr_0075,Monthly Update #4613,audio,patron_only,ti_00169,2023-08-18 00:00:00,False
po_04614,cr_0075,New Artwork #4614,image,patron_only,ti_00170,2023-09-20 00:00:00,False
po_04615,cr_0075,New Artwork #4615,image,public,,2023-09-03 00:00:00,False
po_04616,cr_0075,Q&A Session #4616,audio,patron_only,ti_00169,2023-09-10 00:00:00,False
po_04617,cr_0075,Update Post #4617,article,public,,2023-09-25 00:00:00,False
po_04618,cr_0075,Monthly Update #4618,audio,patron_only,ti_00170,2023-10-05 00:00:00,False
po_04619,cr_0075,Exclusive Sketch #4619,image,patron_only,ti_00170,2023-10-26 00:00:00,False
po_04620,cr_0075,Exclusive Sketch #4620,image,public,,2023-10-05 00:00:00,False
po_04621,cr_0075,New Episode #4621,audio,patron_only,ti_00169,2023-11-15 00:00:00,False
po_04622,cr_0075,Exclusive Sketch #4622,image,patron_only,ti_00170,2023-12-17 00:00:00,False
po_04623,cr_0075,Thoughts on #4623,article,patron_only,ti_00169,2023-12-12 00:00:00,False
po_04624,cr_0075,Q&A Session #4624,audio,patron_only,ti_00170,2023-12-12 00:00:00,False
po_04625,cr_0075,Thoughts on #4625,article,patron_only,ti_00169,2023-12-25 00:00:00,False
po_04626,cr_0075,New Artwork #4626,image,patron_only,ti_00170,2024-01-27 00:00:00,False
po_04627,cr_0075,Bonus Content #4627,audio,patron_only,ti_00169,2024-01-03 00:00:00,False
po_04628,cr_0075,Monthly Update #4628,audio,patron_only,ti_00169,2024-03-26 00:00:00,False
po_04629,cr_0075,New Artwork #4629,image,patron_only,ti_00169,2024-03-01 00:00:00,False
po_04630,cr_0075,New Artwork #4630,image,public,,2024-04-19 00:00:00,False
po_04631,cr_0075,New Episode #4631,audio,public,,2024-05-01 00:00:00,False
po_04632,cr_0075,Monthly Update #4632,audio,patron_only,ti_00169,2024-05-25 00:00:00,False
po_04633,cr_0075,Monthly Update #4633,audio,patron_only,ti_00169,2024-06-23 00:00:00,False
po_04634,cr_0075,Final Piece #4634,image,public,,2024-06-25 00:00:00,False
po_04635,cr_0075,New Episode #4635,audio,patron_only,ti_00169,2024-07-15 00:00:00,False
po_04636,cr_0075,Update Post #4636,article,patron_only,ti_00170,2024-08-07 00:00:00,False
po_04637,cr_0075,Weekly Newsletter #4637,article,patron_only,ti_00169,2024-09-19 00:00:00,False
po_04638,cr_0075,Exclusive Sketch #4638,image,public,,2024-09-21 00:00:00,True
po_04639,cr_0075,WIP Preview #4639,image,patron_only,ti_00169,2024-09-26 00:00:00,False
po_04640,cr_0075,Final Piece #4640,image,patron_only,ti_00169,2024-09-09 00:00:00,False
po_04641,cr_0075,Exclusive Sketch #4641,image,patron_only,ti_00169,2024-10-19 00:00:00,False
po_04642,cr_0075,Monthly Update #4642,audio,patron_only,ti_00169,2024-11-14 00:00:00,False
po_04643,cr_0075,Exclusive Sketch #4643,image,patron_only,ti_00169,2024-11-10 00:00:00,False
po_04644,cr_0075,Monthly Update #4644,audio,patron_only,ti_00169,2024-11-28 00:00:00,False
po_04645,cr_0075,Exclusive Sketch #4645,image,patron_only,ti_00169,2024-12-14 00:00:00,False
po_04646,cr_0075,Monthly Update #4646,audio,patron_only,ti_00169,2024-12-07 00:00:00,False
po_04647,cr_0076,Special Episode #4647,video,patron_only,ti_00171,2023-02-18 00:00:00,False
po_04648,cr_0076,New Tutorial #4648,video,patron_only,ti_00172,2023-03-24 00:00:00,False
po_04649,cr_0076,New Artwork #4649,image,patron_only,ti_00171,2023-03-12 00:00:00,False
po_04650,cr_0076,Weekly Update #4650,video,public,,2024-04-01 00:00:00,False
po_04651,cr_0076,New Tutorial #4651,video,public,,2024-05-25 00:00:00,False
po_04652,cr_0076,Weekly Update #4652,video,patron_only,ti_00171,2024-05-26 00:00:00,False
po_04653,cr_0076,Thoughts on #4653,article,patron_only,ti_00171,2024-06-26 00:00:00,False
po_04654,cr_0076,Behind the Scenes #4654,video,patron_only,ti_00171,2024-06-10 00:00:00,False
po_04655,cr_0076,Weekly Update #4655,video,patron_only,ti_00173,2024-10-18 00:00:00,False
po_04656,cr_0076,Thoughts on #4656,article,patron_only,ti_00171,2024-10-24 00:00:00,False
po_04657,cr_0076,Thoughts on #4657,article,public,,2024-11-18 00:00:00,False
po_04658,cr_0076,New Tutorial #4658,video,public,,2024-12-26 00:00:00,False
po_04659,cr_0077,Behind the Scenes #4659,video,patron_only,ti_00174,2023-01-14 00:00:00,False
po_04660,cr_0077,New Artwork #4660,image,patron_only,ti_00174,2023-02-14 00:00:00,False
po_04661,cr_0077,New Artwork #4661,image,public,,2023-02-15 00:00:00,False
po_04662,cr_0077,Exclusive Sketch #4662,image,patron_only,ti_00175,2023-03-24 00:00:00,False
po_04663,cr_0077,Exclusive Sketch #4663,image,patron_only,ti_00174,2023-03-13 00:00:00,False
po_04664,cr_0077,Update Post #4664,article,patron_only,ti_00174,2023-04-13 00:00:00,False
po_04665,cr_0077,New Artwork #4665,image,patron_only,ti_00174,2023-04-13 00:00:00,False
po_04666,cr_0077,Thoughts on #4666,article,patron_only,ti_00175,2023-04-26 00:00:00,False
po_04667,cr_0077,New Artwork #4667,image,patron_only,ti_00174,2023-04-22 00:00:00,False
po_04668,cr_0077,Behind the Scenes #4668,video,patron_only,ti_00175,2023-06-09 00:00:00,False
po_04669,cr_0077,Weekly Newsletter #4669,article,patron_only,ti_00174,2023-07-19 00:00:00,False
po_04670,cr_0077,New Article #4670,article,patron_only,ti_00174,2023-07-23 00:00:00,False
po_04671,cr_0077,Weekly Update #4671,video,public,,2023-07-13 00:00:00,False
po_04672,cr_0077,Weekly Update #4672,video,patron_only,ti_00174,2023-07-27 00:00:00,False
po_04673,cr_0077,Final Piece #4673,image,patron_only,ti_00174,2023-07-01 00:00:00,True
po_04674,cr_0077,Thoughts on #4674,article,patron_only,ti_00174,2023-08-04 00:00:00,False
po_04675,cr_0077,New Article #4675,article,patron_only,ti_00174,2023-08-01 00:00:00,False
po_04676,cr_0077,WIP Preview #4676,image,patron_only,ti_00175,2023-09-05 00:00:00,False
po_04677,cr_0077,New Artwork #4677,image,public,,2023-09-05 00:00:00,False
po_04678,cr_0077,Thoughts on #4678,article,patron_only,ti_00174,2023-09-11 00:00:00,False
po_04679,cr_0077,Weekly Update #4679,video,patron_only,ti_00174,2023-09-02 00:00:00,False
po_04680,cr_0077,Update Post #4680,article,patron_only,ti_00174,2023-09-26 00:00:00,False
po_04681,cr_0077,New Article #4681,article,patron_only,ti_00175,2023-10-10 00:00:00,False
po_04682,cr_0077,WIP Preview #4682,image,patron_only,ti_00175,2023-10-01 00:00:00,False
po_04683,cr_0077,WIP Preview #4683,image,patron_only,ti_00174,2023-10-16 00:00:00,True
po_04684,cr_0077,New Article #4684,article,patron_only,ti_00174,2023-11-22 00:00:00,False
po_04685,cr_0077,New Article #4685,article,patron_only,ti_00175,2023-11-22 00:00:00,False
po_04686,cr_0077,Weekly Newsletter #4686,article,patron_only,ti_00174,2023-11-02 00:00:00,False
po_04687,cr_0077,Exclusive Sketch #4687,image,patron_only,ti_00174,2023-11-03 00:00:00,False
po_04688,cr_0077,Thoughts on #4688,article,patron_only,ti_00174,2023-11-15 00:00:00,False
po_04689,cr_0077,New Article #4689,article,patron_only,ti_00174,2023-12-03 00:00:00,False
po_04690,cr_0077,Weekly Update #4690,video,patron_only,ti_00174,2023-12-09 00:00:00,False
po_04691,cr_0077,Thoughts on #4691,article,patron_only,ti_00175,2023-12-03 00:00:00,True
po_04692,cr_0077,Behind the Scenes #4692,video,patron_only,ti_00174,2023-12-13 00:00:00,False
po_04693,cr_0077,WIP Preview #4693,image,patron_only,ti_00174,2023-12-01 00:00:00,False
po_04694,cr_0077,Behind the Scenes #4694,video,patron_only,ti_00175,2024-01-15 00:00:00,False
po_04695,cr_0077,New Tutorial #4695,video,patron_only,ti_00174,2024-01-21 00:00:00,False
po_04696,cr_0077,Special Episode #4696,video,patron_only,ti_00175,2024-01-15 00:00:00,False
po_04697,cr_0077,Weekly Update #4697,video,patron_only,ti_00174,2024-01-01 00:00:00,False
po_04698,cr_0077,WIP Preview #4698,image,patron_only,ti_00174,2024-01-21 00:00:00,False
po_04699,cr_0077,Behind the Scenes #4699,video,patron_only,ti_00175,2024-01-23 00:00:00,False
po_04700,cr_0077,Update Post #4700,article,patron_only,ti_00174,2024-02-26 00:00:00,False
po_04701,cr_0077,Weekly Update #4701,video,patron_only,ti_00174,2024-02-24 00:00:00,False
po_04702,cr_0077,New Artwork #4702,image,patron_only,ti_00175,2024-02-14 00:00:00,False
po_04703,cr_0077,Weekly Newsletter #4703,article,patron_only,ti_00174,2024-02-16 00:00:00,True
po_04704,cr_0077,Final Piece #4704,image,patron_only,ti_00175,2024-02-02 00:00:00,False
po_04705,cr_0077,Behind the Scenes #4705,video,patron_only,ti_00174,2024-02-07 00:00:00,False
po_04706,cr_0077,Update Post #4706,article,patron_only,ti_00175,2024-02-03 00:00:00,False
po_04707,cr_0077,Exclusive Sketch #4707,image,patron_only,ti_00175,2024-03-12 00:00:00,False
po_04708,cr_0077,Special Episode #4708,video,patron_only,ti_00175,2024-03-25 00:00:00,False
po_04709,cr_0077,New Artwork #4709,image,public,,2024-04-18 00:00:00,False
po_04710,cr_0077,New Artwork #4710,image,patron_only,ti_00175,2024-04-26 00:00:00,False
po_04711,cr_0077,New Article #4711,article,public,,2024-04-17 00:00:00,False
po_04712,cr_0077,Weekly Update #4712,video,patron_only,ti_00174,2024-04-16 00:00:00,False
po_04713,cr_0077,Weekly Newsletter #4713,article,patron_only,ti_00174,2024-04-16 00:00:00,False
po_04714,cr_0077,Exclusive Sketch #4714,image,patron_only,ti_00174,2024-05-22 00:00:00,False
po_04715,cr_0077,Weekly Update #4715,video,patron_only,ti_00175,2024-05-05 00:00:00,False
po_04716,cr_0077,New Tutorial #4716,video,public,,2024-06-18 00:00:00,False
po_04717,cr_0077,Update Post #4717,article,patron_only,ti_00174,2024-06-09 00:00:00,False
po_04718,cr_0077,New Tutorial #4718,video,patron_only,ti_00174,2024-06-22 00:00:00,False
po_04719,cr_0077,New Tutorial #4719,video,patron_only,ti_00174,2024-06-02 00:00:00,False
po_04720,cr_0077,New Artwork #4720,image,patron_only,ti_00175,2024-07-08 00:00:00,False
po_04721,cr_0077,New Article #4721,article,patron_only,ti_00174,2024-07-08 00:00:00,False
po_04722,cr_0077,Update Post #4722,article,patron_only,ti_00174,2024-08-24 00:00:00,False
po_04723,cr_0077,New Tutorial #4723,video,patron_only,ti_00175,2024-08-09 00:00:00,False
po_04724,cr_0077,Exclusive Sketch #4724,image,patron_only,ti_00174,2024-08-03 00:00:00,False
po_04725,cr_0077,Weekly Update #4725,video,patron_only,ti_00174,2024-09-20 00:00:00,False
po_04726,cr_0077,Exclusive Sketch #4726,image,patron_only,ti_00174,2024-09-08 00:00:00,False
po_04727,cr_0077,New Tutorial #4727,video,patron_only,ti_00174,2024-10-11 00:00:00,False
po_04728,cr_0077,New Artwork #4728,image,patron_only,ti_00175,2024-10-17 00:00:00,False
po_04729,cr_0077,Special Episode #4729,video,public,,2024-10-05 00:00:00,False
po_04730,cr_0077,Final Piece #4730,image,patron_only,ti_00174,2024-11-06 00:00:00,False
po_04731,cr_0077,WIP Preview #4731,image,patron_only,ti_00174,2024-11-06 00:00:00,False
po_04732,cr_0077,Special Episode #4732,video,public,,2024-11-15 00:00:00,False
po_04733,cr_0077,Final Piece #4733,image,patron_only,ti_00174,2024-11-08 00:00:00,False
po_04734,cr_0077,Exclusive Sketch #4734,image,public,,2024-12-21 00:00:00,False
po_04735,cr_0077,New Article #4735,article,patron_only,ti_00174,2024-12-12 00:00:00,False
po_04736,cr_0077,New Article #4736,article,patron_only,ti_00175,2024-12-19 00:00:00,False
po_04737,cr_0077,Weekly Newsletter #4737,article,patron_only,ti_00174,2024-12-15 00:00:00,False
po_04738,cr_0078,Update Post #4738,article,patron_only,ti_00177,2023-01-19 00:00:00,False
po_04739,cr_0078,Weekly Update #4739,video,patron_only,ti_00176,2023-01-21 00:00:00,False
po_04740,cr_0078,Special Episode #4740,video,patron_only,ti_00177,2023-02-13 00:00:00,False
po_04741,cr_0078,Weekly Newsletter #4741,article,public,,2023-02-16 00:00:00,False
po_04742,cr_0078,Weekly Newsletter #4742,article,patron_only,ti_00176,2023-02-25 00:00:00,False
po_04743,cr_0078,Weekly Newsletter #4743,article,patron_only,ti_00176,2023-03-18 00:00:00,False
po_04744,cr_0078,New Article #4744,article,public,,2023-04-19 00:00:00,False
po_04745,cr_0078,New Tutorial #4745,video,patron_only,ti_00178,2023-04-25 00:00:00,False
po_04746,cr_0078,Project Files #4746,file,patron_only,ti_00177,2023-05-15 00:00:00,False
po_04747,cr_0078,Resource Pack #4747,file,patron_only,ti_00177,2023-05-16 00:00:00,False
po_04748,cr_0078,New Article #4748,article,public,,2023-06-23 00:00:00,False
po_04749,cr_0078,New Article #4749,article,public,,2023-06-09 00:00:00,False
po_04750,cr_0078,Thoughts on #4750,article,public,,2023-08-01 00:00:00,False
po_04751,cr_0078,Weekly Update #4751,video,patron_only,ti_00177,2023-08-09 00:00:00,False
po_04752,cr_0078,Special Episode #4752,video,patron_only,ti_00177,2023-08-01 00:00:00,False
po_04753,cr_0078,Behind the Scenes #4753,video,public,,2023-08-15 00:00:00,False
po_04754,cr_0078,Special Episode #4754,video,patron_only,ti_00176,2023-09-26 00:00:00,False
po_04755,cr_0078,Weekly Newsletter #4755,article,patron_only,ti_00177,2023-09-08 00:00:00,True
po_04756,cr_0078,Bonus Content #4756,file,public,,2023-09-05 00:00:00,False
po_04757,cr_0078,Behind the Scenes #4757,video,patron_only,ti_00177,2023-10-28 00:00:00,False
po_04758,cr_0078,Weekly Newsletter #4758,article,public,,2023-10-07 00:00:00,False
po_04759,cr_0078,Template Download #4759,file,patron_only,ti_00178,2023-10-13 00:00:00,False
po_04760,cr_0078,Behind the Scenes #4760,video,patron_only,ti_00177,2023-11-19 00:00:00,False
po_04761,cr_0078,New Article #4761,article,patron_only,ti_00176,2023-12-28 00:00:00,False
po_04762,cr_0078,Project Files #4762,file,patron_only,ti_00177,2023-12-14 00:00:00,False
po_04763,cr_0078,Thoughts on #4763,article,patron_only,ti_00178,2024-02-16 00:00:00,False
po_04764,cr_0078,Weekly Newsletter #4764,article,patron_only,ti_00178,2024-02-24 00:00:00,False
po_04765,cr_0078,Template Download #4765,file,patron_only,ti_00176,2024-02-05 00:00:00,False
po_04766,cr_0078,Resource Pack #4766,file,public,,2024-04-04 00:00:00,False
po_04767,cr_0078,Template Download #4767,file,patron_only,ti_00176,2024-04-08 00:00:00,False
po_04768,cr_0078,Behind the Scenes #4768,video,patron_only,ti_00176,2024-05-12 00:00:00,False
po_04769,cr_0078,New Tutorial #4769,video,patron_only,ti_00177,2024-05-24 00:00:00,False
po_04770,cr_0078,Project Files #4770,file,patron_only,ti_00176,2024-08-18 00:00:00,False
po_04771,cr_0078,Behind the Scenes #4771,video,public,,2024-08-23 00:00:00,False
po_04772,cr_0078,Resource Pack #4772,file,patron_only,ti_00177,2024-09-26 00:00:00,False
po_04773,cr_0078,Special Episode #4773,video,patron_only,ti_00176,2024-10-14 00:00:00,False
po_04774,cr_0078,Behind the Scenes #4774,video,patron_only,ti_00177,2024-10-01 00:00:00,False
po_04775,cr_0078,Weekly Newsletter #4775,article,patron_only,ti_00176,2024-10-25 00:00:00,False
po_04776,cr_0078,Update Post #4776,article,patron_only,ti_00176,2024-11-21 00:00:00,False
po_04777,cr_0078,Thoughts on #4777,article,public,,2024-11-17 00:00:00,False
po_04778,cr_0079,Behind the Scenes #4778,video,patron_only,ti_00180,2023-01-12 00:00:00,False
po_04779,cr_0079,Weekly Update #4779,video,patron_only,ti_00179,2023-01-01 00:00:00,False
po_04780,cr_0079,Thoughts on #4780,article,patron_only,ti_00179,2023-01-12 00:00:00,False
po_04781,cr_0079,Project Files #4781,file,patron_only,ti_00179,2023-02-23 00:00:00,False
po_04782,cr_0079,Special Episode #4782,video,patron_only,ti_00180,2023-02-01 00:00:00,False
po_04783,cr_0079,Template Download #4783,file,public,,2023-03-18 00:00:00,False
po_04784,cr_0079,Template Download #4784,file,patron_only,ti_00181,2023-04-06 00:00:00,False
po_04785,cr_0079,Project Files #4785,file,patron_only,ti_00180,2023-04-20 00:00:00,False
po_04786,cr_0079,Weekly Newsletter #4786,article,patron_only,ti_00179,2023-06-18 00:00:00,False
po_04787,cr_0079,Weekly Update #4787,video,public,,2023-08-11 00:00:00,False
po_04788,cr_0079,Project Files #4788,file,patron_only,ti_00179,2023-08-14 00:00:00,False
po_04789,cr_0079,Weekly Update #4789,video,patron_only,ti_00181,2023-08-08 00:00:00,False
po_04790,cr_0079,Update Post #4790,article,patron_only,ti_00179,2023-09-27 00:00:00,False
po_04791,cr_0079,Special Episode #4791,video,patron_only,ti_00181,2023-12-24 00:00:00,False
po_04792,cr_0079,New Tutorial #4792,video,patron_only,ti_00179,2023-12-13 00:00:00,False
po_04793,cr_0079,Thoughts on #4793,article,patron_only,ti_00179,2024-01-06 00:00:00,False
po_04794,cr_0079,New Tutorial #4794,video,patron_only,ti_00179,2024-02-26 00:00:00,False
po_04795,cr_0079,Behind the Scenes #4795,video,patron_only,ti_00179,2024-03-24 00:00:00,False
po_04796,cr_0079,Template Download #4796,file,patron_only,ti_00179,2024-03-16 00:00:00,False
po_04797,cr_0079,New Tutorial #4797,video,patron_only,ti_00179,2024-04-03 00:00:00,False
po_04798,cr_0079,Thoughts on #4798,article,patron_only,ti_00179,2024-07-26 00:00:00,False
po_04799,cr_0079,Thoughts on #4799,article,patron_only,ti_00179,2024-07-23 00:00:00,False
po_04800,cr_0079,Template Download #4800,file,patron_only,ti_00180,2024-07-04 00:00:00,False
po_04801,cr_0079,Weekly Newsletter #4801,article,public,,2024-07-23 00:00:00,False
po_04802,cr_0079,Template Download #4802,file,patron_only,ti_00181,2024-08-21 00:00:00,False
po_04803,cr_0079,Template Download #4803,file,patron_only,ti_00180,2024-09-08 00:00:00,False
po_04804,cr_0079,New Tutorial #4804,video,patron_only,ti_00179,2024-09-17 00:00:00,False
po_04805,cr_0080,Special Episode #4805,video,patron_only,ti_00184,2023-01-23 00:00:00,False
po_04806,cr_0080,Weekly Newsletter #4806,article,public,,2023-02-15 00:00:00,False
po_04807,cr_0080,Behind the Scenes #4807,video,patron_only,ti_00182,2023-02-10 00:00:00,False
po_04808,cr_0080,Bonus Content #4808,audio,patron_only,ti_00182,2023-03-04 00:00:00,False
po_04809,cr_0080,Weekly Newsletter #4809,article,patron_only,ti_00182,2023-03-14 00:00:00,False
po_04810,cr_0080,New Article #4810,article,public,,2023-03-14 00:00:00,False
po_04811,cr_0080,Bonus Content #4811,audio,patron_only,ti_00182,2023-04-08 00:00:00,False
po_04812,cr_0080,New Episode #4812,audio,patron_only,ti_00182,2023-04-22 00:00:00,False
po_04813,cr_0080,Behind the Scenes #4813,video,patron_only,ti_00183,2023-04-19 00:00:00,False
po_04814,cr_0080,Thoughts on #4814,article,patron_only,ti_00182,2023-04-03 00:00:00,False
po_04815,cr_0080,Monthly Update #4815,audio,patron_only,ti_00183,2023-05-14 00:00:00,False
po_04816,cr_0080,Special Episode #4816,video,patron_only,ti_00183,2023-05-01 00:00:00,False
po_04817,cr_0080,New Tutorial #4817,video,patron_only,ti_00183,2023-05-03 00:00:00,False
po_04818,cr_0080,Thoughts on #4818,article,public,,2023-05-06 00:00:00,False
po_04819,cr_0080,New Tutorial #4819,video,patron_only,ti_00182,2023-06-08 00:00:00,False
po_04820,cr_0080,Q&A Session #4820,audio,patron_only,ti_00182,2023-06-03 00:00:00,False
po_04821,cr_0080,Update Post #4821,article,patron_only,ti_00182,2023-06-15 00:00:00,False
po_04822,cr_0080,Weekly Newsletter #4822,article,patron_only,ti_00183,2023-07-21 00:00:00,False
po_04823,cr_0080,New Article #4823,article,patron_only,ti_00182,2023-07-02 00:00:00,False
po_04824,cr_0080,Behind the Scenes #4824,video,patron_only,ti_00183,2023-07-03 00:00:00,False
po_04825,cr_0080,Weekly Update #4825,video,patron_only,ti_00182,2023-08-12 00:00:00,False
po_04826,cr_0080,New Article #4826,article,patron_only,ti_00184,2023-08-10 00:00:00,False
po_04827,cr_0080,Monthly Update #4827,audio,patron_only,ti_00182,2023-08-20 00:00:00,False
po_04828,cr_0080,New Tutorial #4828,video,patron_only,ti_00183,2023-08-19 00:00:00,False
po_04829,cr_0080,Weekly Newsletter #4829,article,patron_only,ti_00183,2023-09-22 00:00:00,False
po_04830,cr_0080,Weekly Newsletter #4830,article,patron_only,ti_00182,2023-09-03 00:00:00,False
po_04831,cr_0080,Behind the Scenes #4831,video,patron_only,ti_00183,2023-10-28 00:00:00,False
po_04832,cr_0080,Bonus Content #4832,audio,patron_only,ti_00182,2023-10-02 00:00:00,False
po_04833,cr_0080,Bonus Content #4833,audio,patron_only,ti_00182,2023-10-17 00:00:00,False
po_04834,cr_0080,Behind the Scenes #4834,video,patron_only,ti_00182,2023-10-08 00:00:00,False
po_04835,cr_0080,Weekly Newsletter #4835,article,patron_only,ti_00184,2023-11-25 00:00:00,False
po_04836,cr_0080,Q&A Session #4836,audio,patron_only,ti_00184,2023-11-24 00:00:00,False
po_04837,cr_0080,Bonus Content #4837,audio,patron_only,ti_00183,2023-11-11 00:00:00,False
po_04838,cr_0080,Monthly Update #4838,audio,patron_only,ti_00182,2023-12-04 00:00:00,False
po_04839,cr_0080,New Tutorial #4839,video,patron_only,ti_00182,2023-12-17 00:00:00,True
po_04840,cr_0080,New Article #4840,article,patron_only,ti_00182,2023-12-24 00:00:00,False
po_04841,cr_0080,New Episode #4841,audio,patron_only,ti_00182,2024-01-23 00:00:00,False
po_04842,cr_0080,Q&A Session #4842,audio,patron_only,ti_00182,2024-01-05 00:00:00,False
po_04843,cr_0080,New Tutorial #4843,video,public,,2024-01-14 00:00:00,False
po_04844,cr_0080,Bonus Content #4844,audio,patron_only,ti_00184,2024-01-05 00:00:00,False
po_04845,cr_0080,Q&A Session #4845,audio,public,,2024-02-02 00:00:00,False
po_04846,cr_0080,Weekly Update #4846,video,patron_only,ti_00182,2024-02-10 00:00:00,False
po_04847,cr_0080,Weekly Newsletter #4847,article,patron_only,ti_00183,2024-02-04 00:00:00,False
po_04848,cr_0080,Weekly Newsletter #4848,article,patron_only,ti_00182,2024-03-15 00:00:00,False
po_04849,cr_0080,Weekly Update #4849,video,patron_only,ti_00182,2024-03-11 00:00:00,False
po_04850,cr_0080,Behind the Scenes #4850,video,patron_only,ti_00183,2024-04-01 00:00:00,False
po_04851,cr_0080,Update Post #4851,article,patron_only,ti_00182,2024-04-27 00:00:00,False
po_04852,cr_0080,Behind the Scenes #4852,video,patron_only,ti_00182,2024-04-25 00:00:00,False
po_04853,cr_0080,New Tutorial #4853,video,public,,2024-04-12 00:00:00,False
po_04854,cr_0080,Weekly Newsletter #4854,article,public,,2024-04-02 00:00:00,False
