pledge_id,patron_id,creator_id,tier_id,pledge_amount_usd,pledge_status,is_first_pledge,started_at,ended_at,pause_started_at,churn_reason
pl_008010,pa_05624,cr_0348,ti_00862,2.65,cancelled,False,2023-02-28 00:00:00,2023-04-29 00:00:00,,payment_failed
pl_008011,pa_05624,cr_0260,ti_00602,2.82,cancelled,False,2023-03-12 00:00:00,2023-05-11 00:00:00,,voluntary
pl_008012,pa_05625,cr_0190,ti_00435,12.4,cancelled,True,2023-05-25 00:00:00,2023-10-22 00:00:00,,voluntary
pl_008013,pa_05626,cr_0288,ti_00670,4.29,active,True,2023-05-05 00:00:00,,,
pl_008014,pa_05626,cr_0132,ti_00300,3.62,cancelled,False,2023-05-05 00:00:00,2024-08-27 00:00:00,,voluntary
pl_008015,pa_05627,cr_0408,ti_01071,30.25,cancelled,True,2023-06-21 00:00:00,2023-07-21 00:00:00,,payment_failed
pl_008016,pa_05627,cr_0483,ti_01341,4.62,cancelled,False,2023-07-10 00:00:00,2023-08-09 00:00:00,,voluntary
pl_008017,pa_05628,cr_0237,ti_00545,2.45,active,True,2023-05-22 00:00:00,,,
pl_008018,pa_05629,cr_0482,ti_01339,29.96,cancelled,True,2023-12-24 00:00:00,2024-01-23 00:00:00,,voluntary
pl_008019,pa_05629,cr_0389,ti_00999,2.28,active,False,2024-01-08 00:00:00,,,
pl_008020,pa_05630,cr_0385,ti_00987,40.42,cancelled,True,2023-08-20 00:00:00,2023-09-19 00:00:00,,voluntary
pl_008021,pa_05631,cr_0126,ti_00288,10.55,active,True,2023-07-12 00:00:00,,,
pl_008022,pa_05632,cr_0221,ti_00507,2.73,active,True,2023-10-18 00:00:00,,,
pl_008023,pa_05633,cr_0255,ti_00591,4.99,active,True,2023-05-02 00:00:00,,,
pl_008024,pa_05634,cr_0054,ti_00123,14.21,active,True,2023-09-22 00:00:00,,,
pl_008025,pa_05635,cr_0256,ti_00593,3.44,cancelled,True,2023-11-16 00:00:00,2023-12-16 00:00:00,,creator_removed
pl_008026,pa_05636,cr_0149,ti_00338,3.75,cancelled,True,2023-09-08 00:00:00,2024-02-05 00:00:00,,voluntary
pl_008027,pa_05637,cr_0415,ti_01094,9.87,cancelled,True,2023-03-10 00:00:00,2024-01-04 00:00:00,,voluntary
pl_008028,pa_05637,cr_0313,ti_00742,2.3,cancelled,False,2023-03-24 00:00:00,2023-08-21 00:00:00,,voluntary
pl_008029,pa_05638,cr_0362,ti_00907,9.11,cancelled,True,2023-07-22 00:00:00,2023-12-19 00:00:00,,payment_failed
pl_008030,pa_05639,cr_0413,ti_01086,4.71,active,True,2023-02-19 00:00:00,,,
pl_008031,pa_05639,cr_0359,ti_00899,28.01,cancelled,False,2023-02-15 00:00:00,2023-04-16 00:00:00,,voluntary
pl_008032,pa_05639,cr_0250,ti_00578,2.7,cancelled,False,2023-01-23 00:00:00,2023-02-22 00:00:00,,voluntary
pl_008033,pa_05640,cr_0198,ti_00452,14.86,active,True,2024-07-09 00:00:00,,,
pl_008034,pa_05641,cr_0289,ti_00672,4.96,cancelled,True,2023-03-22 00:00:00,2023-04-21 00:00:00,,payment_failed
pl_008035,pa_05642,cr_0122,ti_00278,4.04,cancelled,True,2023-05-31 00:00:00,2024-01-26 00:00:00,,voluntary
pl_008036,pa_05643,cr_0224,ti_00513,2.4,cancelled,True,2023-05-19 00:00:00,2023-08-17 00:00:00,,voluntary
pl_008037,pa_05644,cr_0420,ti_01108,2.71,active,True,2023-06-02 00:00:00,,,
pl_008038,pa_05645,cr_0381,ti_00973,12.03,cancelled,True,2023-06-21 00:00:00,2023-07-21 00:00:00,,voluntary
pl_008039,pa_05646,cr_0199,ti_00454,3.32,cancelled,True,2023-06-11 00:00:00,2023-11-08 00:00:00,,payment_failed
pl_008040,pa_05647,cr_0129,ti_00294,14.66,cancelled,True,2023-06-18 00:00:00,2023-11-15 00:00:00,,voluntary
pl_008041,pa_05647,cr_0389,ti_00999,2.28,active,False,2023-06-10 00:00:00,,,
pl_008042,pa_05647,cr_0089,ti_00201,3.01,active,False,2023-06-10 00:00:00,,,
pl_008043,pa_05648,cr_0313,ti_00742,2.3,active,True,2023-03-23 00:00:00,,,
pl_008044,pa_05649,cr_0137,ti_00312,3.87,cancelled,True,2023-06-07 00:00:00,2023-07-07 00:00:00,,voluntary
pl_008045,pa_05650,cr_0498,ti_01401,2.95,cancelled,True,2023-11-17 00:00:00,2024-09-12 00:00:00,,payment_failed
pl_008046,pa_05651,cr_0168,ti_00383,2.98,cancelled,True,2023-05-09 00:00:00,2023-09-06 00:00:00,,payment_failed
pl_008047,pa_05651,cr_0131,ti_00299,13.6,cancelled,False,2023-04-23 00:00:00,2023-06-22 00:00:00,,voluntary
pl_008048,pa_05652,cr_0480,ti_01331,25.69,cancelled,True,2023-07-23 00:00:00,2024-01-19 00:00:00,,payment_failed
pl_008049,pa_05653,cr_0172,ti_00394,14.91,cancelled,True,2023-11-05 00:00:00,2023-12-05 00:00:00,,voluntary
pl_008050,pa_05653,cr_0177,ti_00403,4.41,cancelled,False,2023-11-19 00:00:00,2024-05-17 00:00:00,,payment_failed
pl_008051,pa_05653,cr_0478,ti_01322,13.46,cancelled,False,2023-11-01 00:00:00,2024-06-28 00:00:00,,voluntary
pl_008052,pa_05653,cr_0032,ti_00072,7.94,cancelled,False,2023-11-01 00:00:00,2024-05-29 00:00:00,,creator_removed
pl_008053,pa_05654,cr_0254,ti_00589,2.83,cancelled,True,2023-08-31 00:00:00,2023-10-30 00:00:00,,payment_failed
pl_008054,pa_05655,cr_0237,ti_00545,2.45,active,True,2023-05-18 00:00:00,,,
pl_008055,pa_05656,cr_0500,ti_01410,14.7,cancelled,True,2023-04-03 00:00:00,2023-11-29 00:00:00,,voluntary
pl_008056,pa_05657,cr_0313,ti_00742,2.3,cancelled,True,2023-06-14 00:00:00,2023-07-14 00:00:00,,voluntary
pl_008057,pa_05658,cr_0237,ti_00547,40.15,cancelled,True,2023-11-04 00:00:00,2023-12-04 00:00:00,,voluntary
pl_008058,pa_05659,cr_0206,ti_00471,8.55,active,True,2023-03-08 00:00:00,,,
pl_008059,pa_05660,cr_0166,ti_00380,11.84,cancelled,True,2023-04-26 00:00:00,2023-10-23 00:00:00,,voluntary
pl_008060,pa_05661,cr_0208,ti_00475,4.33,active,True,2023-10-07 00:00:00,,,
pl_008061,pa_05661,cr_0368,ti_00929,2.58,cancelled,False,2023-09-26 00:00:00,2023-10-26 00:00:00,,voluntary
pl_008062,pa_05661,cr_0415,ti_01095,37.53,cancelled,False,2023-10-01 00:00:00,2023-11-30 00:00:00,,voluntary
pl_008063,pa_05661,cr_0278,ti_00648,13.07,cancelled,False,2023-09-26 00:00:00,2023-11-25 00:00:00,,voluntary
pl_008064,pa_05662,cr_0361,ti_00903,3.16,active,True,2023-06-18 00:00:00,,,
pl_008065,pa_05663,cr_0006,ti_00012,13.18,active,True,2023-09-12 00:00:00,,,
pl_008066,pa_05664,cr_0366,ti_00924,20.36,cancelled,True,2023-06-05 00:00:00,2023-09-03 00:00:00,,payment_failed
pl_008067,pa_05665,cr_0371,ti_00939,2.78,active,True,2023-08-12 00:00:00,,,
pl_008068,pa_05666,cr_0461,ti_01254,12.18,cancelled,True,2023-08-19 00:00:00,2023-12-17 00:00:00,,voluntary
pl_008069,pa_05666,cr_0407,ti_01066,3.13,cancelled,False,2023-08-26 00:00:00,2023-09-25 00:00:00,,payment_failed
pl_008070,pa_05667,cr_0284,ti_00662,11.79,cancelled,True,2024-02-01 00:00:00,2024-03-02 00:00:00,,voluntary
pl_008071,pa_05668,cr_0406,ti_01062,3.02,active,True,2023-09-19 00:00:00,,,
pl_008072,pa_05669,cr_0327,ti_00793,7.44,active,True,2023-05-20 00:00:00,,,
pl_008073,pa_05669,cr_0198,ti_00451,4.85,cancelled,False,2023-06-01 00:00:00,2023-07-01 00:00:00,,voluntary
pl_008074,pa_05669,cr_0053,ti_00120,2.1,active,False,2023-05-30 00:00:00,,,
pl_008075,pa_05669,cr_0026,ti_00055,4.65,cancelled,False,2023-05-20 00:00:00,2023-09-17 00:00:00,,payment_failed
pl_008076,pa_05670,cr_0081,ti_00186,13.12,active,True,2023-05-28 00:00:00,,,
pl_008077,pa_05671,cr_0040,ti_00091,3.34,cancelled,True,2023-11-25 00:00:00,2024-05-23 00:00:00,,voluntary
pl_008078,pa_05672,cr_0193,ti_00442,13.96,cancelled,True,2023-08-19 00:00:00,2023-10-18 00:00:00,,payment_failed
pl_008079,pa_05673,cr_0474,ti_01308,111.22,active,True,2024-04-01 00:00:00,,,
pl_008080,pa_05674,cr_0120,ti_00273,2.98,cancelled,True,2023-05-17 00:00:00,2024-01-12 00:00:00,,voluntary
pl_008081,pa_05674,cr_0032,ti_00072,7.94,cancelled,False,2023-05-28 00:00:00,2024-09-19 00:00:00,,creator_removed
pl_008082,pa_05674,cr_0261,ti_00607,49.67,active,False,2023-05-09 00:00:00,,,
pl_008083,pa_05675,cr_0342,ti_00844,10.11,cancelled,True,2023-10-01 00:00:00,2024-02-28 00:00:00,,voluntary
pl_008084,pa_05675,cr_0201,ti_00459,9.82,cancelled,False,2023-10-01 00:00:00,2024-07-27 00:00:00,,voluntary
pl_008085,pa_05676,cr_0136,ti_00310,12.28,cancelled,True,2023-11-04 00:00:00,2024-08-30 00:00:00,,payment_failed
pl_008086,pa_05677,cr_0177,ti_00403,4.41,cancelled,True,2023-07-26 00:00:00,2024-01-22 00:00:00,,payment_failed
pl_008087,pa_05678,cr_0463,ti_01262,10.29,active,True,2023-05-22 00:00:00,,,
pl_008088,pa_05679,cr_0369,ti_00932,3.75,cancelled,True,2024-01-18 00:00:00,2024-04-17 00:00:00,,voluntary
pl_008089,pa_05680,cr_0494,ti_01385,2.86,active,True,2024-03-24 00:00:00,,,
pl_008090,pa_05681,cr_0079,ti_00179,2.91,cancelled,True,2023-01-19 00:00:00,2024-01-14 00:00:00,,payment_failed
pl_008091,pa_05681,cr_0094,ti_00213,12.66,cancelled,False,2023-01-22 00:00:00,2023-02-21 00:00:00,,voluntary
pl_008092,pa_05682,cr_0376,ti_00956,4.69,cancelled,True,2023-11-26 00:00:00,2024-07-23 00:00:00,,payment_failed
pl_008093,pa_05683,cr_0388,ti_00995,2.41,active,True,2023-09-05 00:00:00,,,
pl_008094,pa_05683,cr_0154,ti_00351,3.28,cancelled,False,2023-09-04 00:00:00,2024-03-02 00:00:00,,voluntary
pl_008095,pa_05683,cr_0386,ti_00990,25.22,cancelled,False,2023-08-23 00:00:00,2024-04-19 00:00:00,,payment_failed
pl_008096,pa_05683,cr_0172,ti_00394,14.91,cancelled,False,2023-09-06 00:00:00,2023-10-06 00:00:00,,voluntary
pl_008097,pa_05684,cr_0165,ti_00377,4.4,active,True,2023-12-22 00:00:00,,,
pl_008098,pa_05684,cr_0420,ti_01109,9.29,active,False,2024-01-18 00:00:00,,,
pl_008099,pa_05685,cr_0341,ti_00841,33.37,active,True,2023-02-23 00:00:00,,,
pl_008100,pa_05685,cr_0015,ti_00033,8.65,cancelled,False,2023-02-24 00:00:00,2023-07-24 00:00:00,,payment_failed
pl_008101,pa_05686,cr_0333,ti_00814,4.67,cancelled,True,2023-11-19 00:00:00,2024-01-18 00:00:00,,voluntary
pl_008102,pa_05687,cr_0063,ti_00142,3.78,cancelled,True,2023-01-22 00:00:00,2023-07-21 00:00:00,,voluntary
pl_008103,pa_05688,cr_0486,ti_01354,7.2,cancelled,True,2023-03-29 00:00:00,2023-06-27 00:00:00,,voluntary
pl_008104,pa_05689,cr_0174,ti_00397,2.2,active,True,2023-03-25 00:00:00,,,
pl_008105,pa_05690,cr_0258,ti_00597,4.17,cancelled,True,2023-02-21 00:00:00,2023-03-23 00:00:00,,payment_failed
pl_008106,pa_05690,cr_0085,ti_00193,3.47,cancelled,False,2023-03-09 00:00:00,2023-04-08 00:00:00,,payment_failed
pl_008107,pa_05691,cr_0375,ti_00952,2.65,cancelled,True,2023-04-30 00:00:00,2023-07-29 00:00:00,,payment_failed
pl_008108,pa_05692,cr_0476,ti_01313,2.78,cancelled,True,2024-05-29 00:00:00,2024-12-25 00:00:00,,payment_failed
pl_008109,pa_05693,cr_0495,ti_01389,2.95,active,True,2023-08-22 00:00:00,,,
pl_008110,pa_05694,cr_0137,ti_00313,10.98,active,True,2023-08-04 00:00:00,,,
pl_008111,pa_05694,cr_0469,ti_01286,10.96,active,False,2023-07-16 00:00:00,,,
pl_008112,pa_05695,cr_0196,ti_00447,4.96,cancelled,True,2023-05-11 00:00:00,2024-04-05 00:00:00,,payment_failed
pl_008113,pa_05696,cr_0183,ti_00418,3.67,cancelled,True,2023-03-22 00:00:00,2024-11-11 00:00:00,,payment_failed
pl_008114,pa_05697,cr_0427,ti_01133,20.97,active,True,2023-09-15 00:00:00,,,
pl_008115,pa_05698,cr_0274,ti_00636,2.35,cancelled,True,2024-02-06 00:00:00,2024-04-06 00:00:00,,payment_failed
pl_008116,pa_05699,cr_0165,ti_00378,8.21,active,True,2024-04-15 00:00:00,,,
pl_008117,pa_05699,cr_0414,ti_01090,3.28,cancelled,False,2024-04-02 00:00:00,2024-05-02 00:00:00,,voluntary
pl_008118,pa_05700,cr_0266,ti_00617,4.21,active,True,2023-07-24 00:00:00,,,
pl_008119,pa_05701,cr_0111,ti_00253,2.49,cancelled,True,2023-07-26 00:00:00,2023-11-23 00:00:00,,voluntary
pl_008120,pa_05702,cr_0308,ti_00726,10.4,active,True,2023-09-28 00:00:00,,,
pl_008121,pa_05702,cr_0028,ti_00061,13.32,active,False,2023-09-30 00:00:00,,,
pl_008122,pa_05702,cr_0125,ti_00285,3.06,cancelled,False,2023-09-27 00:00:00,2024-06-23 00:00:00,,voluntary
pl_008123,pa_05702,cr_0068,ti_00154,2.46,cancelled,False,2023-10-03 00:00:00,2024-05-30 00:00:00,,creator_removed
pl_008124,pa_05703,cr_0117,ti_00266,4.95,cancelled,True,2023-05-19 00:00:00,2024-07-12 00:00:00,,payment_failed
pl_008125,pa_05704,cr_0064,ti_00145,2.16,cancelled,True,2024-08-24 00:00:00,2024-10-23 00:00:00,,voluntary
pl_008126,pa_05705,cr_0392,ti_01011,14.13,cancelled,True,2023-11-18 00:00:00,2023-12-18 00:00:00,,voluntary
pl_008127,pa_05706,cr_0219,ti_00503,14.95,cancelled,True,2023-10-09 00:00:00,2023-11-08 00:00:00,,payment_failed
pl_008128,pa_05706,cr_0070,ti_00158,3.82,active,False,2023-10-04 00:00:00,,,
pl_008129,pa_05707,cr_0257,ti_00595,2.84,cancelled,True,2023-10-25 00:00:00,2024-10-19 00:00:00,,payment_failed
pl_008130,pa_05708,cr_0149,ti_00338,3.75,cancelled,True,2023-03-08 00:00:00,2023-10-04 00:00:00,,voluntary
pl_008131,pa_05709,cr_0282,ti_00657,13.5,cancelled,True,2023-10-20 00:00:00,2023-11-19 00:00:00,,voluntary
pl_008132,pa_05710,cr_0499,ti_01405,4.8,cancelled,True,2023-03-18 00:00:00,2023-08-15 00:00:00,,payment_failed
pl_008133,pa_05710,cr_0258,ti_00597,4.17,active,False,2023-02-28 00:00:00,,,
pl_008134,pa_05711,cr_0254,ti_00589,2.83,cancelled,True,2023-06-19 00:00:00,2023-07-19 00:00:00,,voluntary
pl_008135,pa_05712,cr_0070,ti_00158,3.82,active,True,2023-08-29 00:00:00,,,
pl_008136,pa_05712,cr_0194,ti_00443,4.82,cancelled,False,2023-09-10 00:00:00,2024-04-07 00:00:00,,payment_failed
pl_008137,pa_05712,cr_0033,ti_00073,4.08,active,False,2023-08-17 00:00:00,,,
pl_008138,pa_05713,cr_0074,ti_00167,3.66,cancelled,True,2023-06-02 00:00:00,2023-07-02 00:00:00,,payment_failed
pl_008139,pa_05714,cr_0183,ti_00418,3.67,active,True,2024-02-01 00:00:00,,,
pl_008140,pa_05714,cr_0233,ti_00534,3.38,cancelled,False,2024-01-09 00:00:00,2024-08-06 00:00:00,,payment_failed
pl_008141,pa_05714,cr_0287,ti_00669,9.81,active,False,2024-01-14 00:00:00,,,
pl_008142,pa_05715,cr_0142,ti_00323,4.84,cancelled,True,2023-07-27 00:00:00,2024-03-23 00:00:00,,voluntary
pl_008143,pa_05716,cr_0414,ti_01091,10.63,cancelled,True,2023-08-04 00:00:00,2023-12-02 00:00:00,,voluntary
pl_008144,pa_05716,cr_0101,ti_00228,2.88,cancelled,False,2023-07-23 00:00:00,2023-08-22 00:00:00,,creator_removed
pl_008145,pa_05716,cr_0458,ti_01241,2.38,active,False,2023-07-21 00:00:00,,,
pl_008146,pa_05717,cr_0016,ti_00034,4.6,active,True,2023-07-15 00:00:00,,,
pl_008147,pa_05717,cr_0313,ti_00742,2.3,cancelled,False,2023-07-19 00:00:00,2023-08-18 00:00:00,,voluntary
pl_008148,pa_05717,cr_0061,ti_00139,9.97,active,False,2023-07-31 00:00:00,,,
pl_008149,pa_05717,cr_0047,ti_00107,4.15,active,False,2023-07-11 00:00:00,,,
pl_008150,pa_05718,cr_0345,ti_00853,3.47,active,True,2023-10-28 00:00:00,,,
pl_008151,pa_05719,cr_0183,ti_00418,3.67,active,True,2023-04-04 00:00:00,,,
pl_008152,pa_05720,cr_0081,ti_00185,2.13,cancelled,True,2023-06-28 00:00:00,2023-08-27 00:00:00,,payment_failed
pl_008153,pa_05721,cr_0252,ti_00584,3.52,cancelled,True,2023-08-19 00:00:00,2023-09-18 00:00:00,,creator_removed
pl_008154,pa_05722,cr_0009,ti_00019,12.99,cancelled,True,2023-04-14 00:00:00,2023-05-14 00:00:00,,voluntary
pl_008155,pa_05723,cr_0137,ti_00312,3.87,active,True,2023-07-22 00:00:00,,,
pl_008156,pa_05724,cr_0168,ti_00384,10.54,cancelled,True,2023-07-23 00:00:00,2023-08-22 00:00:00,,voluntary
pl_008157,pa_05724,cr_0068,ti_00155,9.22,active,False,2023-07-24 00:00:00,,,
pl_008158,pa_05725,cr_0118,ti_00270,11.6,cancelled,True,2023-10-09 00:00:00,2024-07-05 00:00:00,,voluntary
pl_008159,pa_05726,cr_0288,ti_00670,4.29,active,True,2023-06-29 00:00:00,,,
pl_008160,pa_05727,cr_0187,ti_00428,13.98,cancelled,True,2023-07-15 00:00:00,2023-11-12 00:00:00,,voluntary
pl_008161,pa_05727,cr_0306,ti_00719,11.14,cancelled,False,2023-07-24 00:00:00,2024-04-19 00:00:00,,voluntary
pl_008162,pa_05728,cr_0007,ti_00015,10.6,cancelled,True,2023-06-09 00:00:00,2024-10-31 00:00:00,,voluntary
pl_008163,pa_05729,cr_0169,ti_00387,10.69,cancelled,True,2023-07-07 00:00:00,2023-08-06 00:00:00,,voluntary
pl_008164,pa_05729,cr_0344,ti_00850,2.8,cancelled,False,2023-07-13 00:00:00,2023-09-11 00:00:00,,payment_failed
pl_008165,pa_05730,cr_0266,ti_00619,49.81,cancelled,True,2023-05-24 00:00:00,2023-09-21 00:00:00,,payment_failed
pl_008166,pa_05731,cr_0343,ti_00847,11.4,cancelled,True,2023-10-03 00:00:00,2023-11-02 00:00:00,,payment_failed
pl_008167,pa_05731,cr_0289,ti_00673,11.81,active,False,2023-09-15 00:00:00,,,
pl_008168,pa_05732,cr_0143,ti_00326,2.19,cancelled,True,2023-05-07 00:00:00,2023-06-06 00:00:00,,voluntary
pl_008169,pa_05732,cr_0114,ti_00259,2.76,active,False,2023-05-06 00:00:00,,,
pl_008170,pa_05733,cr_0054,ti_00123,14.21,active,True,2023-04-07 00:00:00,,,
pl_008171,pa_05734,cr_0294,ti_00685,3.0,cancelled,True,2023-07-29 00:00:00,2024-05-24 00:00:00,,voluntary
pl_008172,pa_05735,cr_0073,ti_00165,7.54,cancelled,True,2023-08-20 00:00:00,2024-03-17 00:00:00,,voluntary
pl_008173,pa_05736,cr_0428,ti_01137,34.67,cancelled,True,2023-05-22 00:00:00,2023-12-18 00:00:00,,creator_removed
pl_008174,pa_05736,cr_0407,ti_01067,12.16,cancelled,False,2023-05-29 00:00:00,2024-05-23 00:00:00,,voluntary
pl_008175,pa_05737,cr_0441,ti_01182,37.06,cancelled,True,2023-08-03 00:00:00,2023-12-01 00:00:00,,voluntary
pl_008176,pa_05738,cr_0462,ti_01257,4.18,active,True,2023-05-03 00:00:00,,,
pl_008177,pa_05738,cr_0097,ti_00218,2.48,cancelled,False,2023-05-22 00:00:00,2023-06-21 00:00:00,,voluntary
pl_008178,pa_05738,cr_0040,ti_00091,3.34,active,False,2023-05-27 00:00:00,,,
pl_008179,pa_05738,cr_0143,ti_00326,2.19,cancelled,False,2023-05-15 00:00:00,2023-07-14 00:00:00,,voluntary
pl_008180,pa_05739,cr_0010,ti_00020,4.45,active,True,2024-08-05 00:00:00,,,
pl_008181,pa_05739,cr_0500,ti_01410,14.7,active,False,2024-07-12 00:00:00,,,
pl_008182,pa_05740,cr_0485,ti_01350,10.32,cancelled,True,2023-05-21 00:00:00,2023-08-19 00:00:00,,voluntary
pl_008183,pa_05741,cr_0020,ti_00042,4.29,cancelled,True,2023-11-24 00:00:00,2024-01-23 00:00:00,,voluntary
pl_008184,pa_05741,cr_0385,ti_00987,40.42,cancelled,False,2023-11-23 00:00:00,2024-02-21 00:00:00,,voluntary
pl_008185,pa_05741,cr_0074,ti_00167,3.66,cancelled,False,2023-11-04 00:00:00,2023-12-04 00:00:00,,payment_failed
pl_008186,pa_05741,cr_0361,ti_00903,3.16,active,False,2023-12-03 00:00:00,,,
pl_008187,pa_05742,cr_0154,ti_00351,3.28,active,True,2023-07-29 00:00:00,,,
pl_008188,pa_05743,cr_0277,ti_00645,2.4,cancelled,True,2023-10-06 00:00:00,2024-08-31 00:00:00,,payment_failed
pl_008189,pa_05744,cr_0377,ti_00959,2.01,cancelled,True,2023-03-10 00:00:00,2023-09-06 00:00:00,,voluntary
pl_008190,pa_05745,cr_0165,ti_00377,4.4,cancelled,True,2023-12-11 00:00:00,2024-07-08 00:00:00,,payment_failed
pl_008191,pa_05746,cr_0074,ti_00167,3.66,cancelled,True,2023-10-01 00:00:00,2023-11-30 00:00:00,,voluntary
pl_008192,pa_05747,cr_0317,ti_00758,7.28,cancelled,True,2023-09-20 00:00:00,2023-10-20 00:00:00,,voluntary
pl_008193,pa_05748,cr_0376,ti_00956,4.69,cancelled,True,2024-02-01 00:00:00,2024-06-30 00:00:00,,payment_failed
pl_008194,pa_05749,cr_0224,ti_00514,10.35,cancelled,True,2023-09-27 00:00:00,2024-01-25 00:00:00,,voluntary
pl_008195,pa_05749,cr_0079,ti_00180,9.19,active,False,2023-09-21 00:00:00,,,
pl_008196,pa_05750,cr_0159,ti_00363,7.15,cancelled,True,2023-07-17 00:00:00,2024-02-12 00:00:00,,voluntary
pl_008197,pa_05751,cr_0432,ti_01151,35.65,cancelled,True,2023-06-29 00:00:00,2023-07-29 00:00:00,,payment_failed
pl_008198,pa_05751,cr_0110,ti_00250,2.52,cancelled,False,2023-06-22 00:00:00,2023-12-19 00:00:00,,creator_removed
pl_008199,pa_05752,cr_0415,ti_01095,37.53,cancelled,True,2023-04-04 00:00:00,2023-09-01 00:00:00,,payment_failed
pl_008200,pa_05752,cr_0356,ti_00886,2.37,cancelled,False,2023-04-10 00:00:00,2023-05-10 00:00:00,,payment_failed
pl_008201,pa_05752,cr_0143,ti_00326,2.19,cancelled,False,2023-04-05 00:00:00,2023-06-04 00:00:00,,voluntary
pl_008202,pa_05753,cr_0142,ti_00324,9.51,cancelled,True,2023-05-02 00:00:00,2023-06-01 00:00:00,,payment_failed
pl_008203,pa_05753,cr_0109,ti_00248,8.52,cancelled,False,2023-04-29 00:00:00,2023-05-29 00:00:00,,voluntary
pl_008204,pa_05754,cr_0019,ti_00040,2.9,cancelled,True,2023-11-17 00:00:00,2024-01-16 00:00:00,,payment_failed
pl_008205,pa_05755,cr_0045,ti_00103,3.17,cancelled,True,2023-08-01 00:00:00,2023-08-31 00:00:00,,voluntary
pl_008206,pa_05756,cr_0429,ti_01139,7.42,active,True,2023-09-01 00:00:00,,,
pl_008207,pa_05757,cr_0115,ti_00261,2.64,cancelled,True,2023-03-27 00:00:00,2023-04-26 00:00:00,,voluntary
pl_008208,pa_05757,cr_0166,ti_00380,11.84,cancelled,False,2023-03-26 00:00:00,2024-05-19 00:00:00,,voluntary
pl_008209,pa_05758,cr_0191,ti_00437,3.79,cancelled,True,2023-06-20 00:00:00,2023-10-18 00:00:00,,payment_failed
pl_008210,pa_05758,cr_0384,ti_00983,8.91,cancelled,False,2023-07-09 00:00:00,2024-06-03 00:00:00,,payment_failed
pl_008211,pa_05759,cr_0358,ti_00893,3.38,cancelled,True,2023-05-17 00:00:00,2023-06-16 00:00:00,,payment_failed
pl_008212,pa_05759,cr_0186,ti_00425,4.45,cancelled,False,2023-05-27 00:00:00,2023-06-26 00:00:00,,payment_failed
pl_008213,pa_05760,cr_0271,ti_00630,8.34,cancelled,True,2023-04-12 00:00:00,2023-10-09 00:00:00,,creator_removed
pl_008214,pa_05760,cr_0107,ti_00242,13.01,active,False,2023-04-24 00:00:00,,,
pl_008215,pa_05761,cr_0134,ti_00305,2.02,active,True,2023-08-11 00:00:00,,,
pl_008216,pa_05761,cr_0219,ti_00503,14.95,cancelled,False,2023-07-31 00:00:00,2023-08-30 00:00:00,,voluntary
pl_008217,pa_05762,cr_0159,ti_00363,7.15,active,True,2023-06-29 00:00:00,,,
pl_008218,pa_05762,cr_0458,ti_01244,96.61,cancelled,False,2023-06-21 00:00:00,2024-12-12 00:00:00,,voluntary
pl_008219,pa_05762,cr_0292,ti_00680,3.19,active,False,2023-06-15 00:00:00,,,
pl_008220,pa_05763,cr_0169,ti_00386,4.44,cancelled,True,2023-07-26 00:00:00,2023-09-24 00:00:00,,voluntary
pl_008221,pa_05763,cr_0423,ti_01118,3.36,active,False,2023-06-27 00:00:00,,,
pl_008222,pa_05764,cr_0434,ti_01156,2.46,cancelled,True,2024-08-08 00:00:00,2024-10-07 00:00:00,,voluntary
pl_008223,pa_05764,cr_0497,ti_01397,3.74,cancelled,False,2024-07-24 00:00:00,2024-12-21 00:00:00,,creator_removed
pl_008224,pa_05765,cr_0478,ti_01323,36.68,cancelled,True,2023-07-17 00:00:00,2023-08-16 00:00:00,,payment_failed
pl_008225,pa_05766,cr_0210,ti_00480,4.27,cancelled,True,2023-02-01 00:00:00,2023-09-29 00:00:00,,payment_failed
pl_008226,pa_05767,cr_0230,ti_00527,3.31,active,True,2023-05-28 00:00:00,,,
pl_008227,pa_05768,cr_0112,ti_00256,14.45,cancelled,True,2023-04-27 00:00:00,2023-07-26 00:00:00,,voluntary
pl_008228,pa_05769,cr_0278,ti_00648,13.07,cancelled,True,2023-02-28 00:00:00,2023-07-28 00:00:00,,payment_failed
pl_008229,pa_05769,cr_0217,ti_00499,22.04,cancelled,False,2023-02-21 00:00:00,2023-11-18 00:00:00,,voluntary
pl_008230,pa_05770,cr_0016,ti_00035,13.88,cancelled,True,2023-06-24 00:00:00,2023-10-22 00:00:00,,voluntary
pl_008231,pa_05771,cr_0463,ti_01262,10.29,active,True,2023-08-27 00:00:00,,,
pl_008232,pa_05772,cr_0212,ti_00486,11.64,cancelled,True,2023-04-26 00:00:00,2023-05-26 00:00:00,,voluntary
pl_008233,pa_05773,cr_0091,ti_00205,3.13,active,True,2023-06-02 00:00:00,,,
pl_008234,pa_05773,cr_0025,ti_00053,3.18,cancelled,False,2023-06-02 00:00:00,2024-06-26 00:00:00,,payment_failed
pl_008235,pa_05773,cr_0354,ti_00880,3.71,cancelled,False,2023-06-05 00:00:00,2024-01-31 00:00:00,,voluntary
pl_008236,pa_05773,cr_0333,ti_00814,4.67,cancelled,False,2023-06-07 00:00:00,2023-09-05 00:00:00,,payment_failed
