tier_id,creator_id,tier_name,tier_rank,price_usd,description,is_active,created_at,archived_at
ti_00524,cr_0229,Listener,1,3.83,Listener tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00525,cr_0229,Insider,2,11.58,Insider tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00526,cr_0229,Patron,3,28.06,Patron tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_00527,cr_0230,Reader,1,3.31,Reader tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_00528,cr_0230,Premium,2,11.72,Premium tier - Access to exclusive content,True,2021-05-13 00:00:00,
ti_00529,cr_0231,Supporter,1,2.52,Supporter tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_00530,cr_0231,VIP,2,11.63,VIP tier - Access to exclusive content,True,2022-03-11 00:00:00,
ti_00531,cr_0232,Supporter,1,2.04,Supporter tier - Access to exclusive content,True,2022-03-11 00:00:00,
ti_00532,cr_0232,VIP,2,13.39,VIP tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_00533,cr_0232,Hero,3,20.6,Hero tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_00534,cr_0233,Viewer,1,3.38,Viewer tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_00535,cr_0233,Plus,2,12.3,Plus tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_00536,cr_0233,Champion,3,47.95,Champion tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_00537,cr_0234,Listener,1,2.86,Listener tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_00538,cr_0234,Premium,2,8.85,Premium tier - Access to exclusive content,True,2021-02-15 00:00:00,
ti_00539,cr_0234,Hero,3,27.69,Hero tier - Access to exclusive content,True,2021-02-14 00:00:00,
ti_00540,cr_0235,Reader,1,4.58,Reader tier - Access to exclusive content,True,2021-02-13 00:00:00,
ti_00541,cr_0235,VIP,2,9.85,VIP tier - Access to exclusive content,True,2021-02-10 00:00:00,
ti_00542,cr_0236,Viewer,1,2.94,Viewer tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_00543,cr_0236,Member,2,11.96,Member tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_00544,cr_0236,Champion,3,31.58,Champion tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_00545,cr_0237,Fan,1,2.45,Fan tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_00546,cr_0237,Premium,2,10.15,Premium tier - Access to exclusive content,True,2021-10-12 00:00:00,
ti_00547,cr_0237,Benefactor,3,40.15,Benefactor tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_00548,cr_0238,Listener,1,2.62,Listener tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_00549,cr_0238,Insider,2,8.18,Insider tier - Access to exclusive content,True,2021-12-12 00:00:00,
ti_00550,cr_0239,Listener,1,3.91,Listener tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00551,cr_0239,Premium,2,9.15,Premium tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00552,cr_0240,Listener,1,2.97,Listener tier - Access to exclusive content,True,2021-11-13 00:00:00,
ti_00553,cr_0240,Insider,2,8.15,Insider tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_00554,cr_0240,Hero,3,39.25,Hero tier - Access to exclusive content,True,2021-11-07 00:00:00,
ti_00555,cr_0241,Listener,1,3.46,Listener tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_00556,cr_0241,VIP,2,9.54,VIP tier - Access to exclusive content,True,2021-09-10 00:00:00,
ti_00557,cr_0242,Reader,1,2.91,Reader tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_00558,cr_0242,Plus,2,13.86,Plus tier - Access to exclusive content,True,2021-02-13 00:00:00,
ti_00559,cr_0242,Champion,3,24.4,Champion tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_00560,cr_0243,Supporter,1,2.98,Supporter tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_00561,cr_0243,Plus,2,12.17,Plus tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_00562,cr_0243,Champion,3,23.6,Champion tier - Access to exclusive content,True,2021-05-14 00:00:00,
ti_00563,cr_0244,Listener,1,4.58,Listener tier - Access to exclusive content,True,2022-07-06 00:00:00,
ti_00564,cr_0244,Insider,2,7.67,Insider tier - Access to exclusive content,True,2022-07-07 00:00:00,
ti_00565,cr_0244,Hero,3,48.37,Hero tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_00566,cr_0245,Viewer,1,4.12,Viewer tier - Access to exclusive content,True,2021-06-12 00:00:00,
ti_00567,cr_0245,Member,2,13.98,Member tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_00568,cr_0246,Viewer,1,3.43,Viewer tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_00569,cr_0246,Insider,2,8.35,Insider tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_00570,cr_0246,Champion,3,36.47,Champion tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_00571,cr_0247,Supporter,1,3.53,Supporter tier - Access to exclusive content,True,2021-08-11 00:00:00,
ti_00572,cr_0247,Insider,2,13.34,Insider tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00573,cr_0247,Hero,3,48.02,Hero tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00574,cr_0248,Reader,1,4.12,Reader tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_00575,cr_0248,VIP,2,8.14,VIP tier - Access to exclusive content,True,2021-09-11 00:00:00,
ti_00576,cr_0249,Fan,1,3.22,Fan tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_00577,cr_0249,Insider,2,7.57,Insider tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_00578,cr_0250,Listener,1,2.7,Listener tier - Access to exclusive content,True,2022-04-11 00:00:00,
ti_00579,cr_0250,Premium,2,14.54,Premium tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_00580,cr_0250,Benefactor,3,43.27,Benefactor tier - Access to exclusive content,True,2022-04-11 00:00:00,
ti_00581,cr_0251,Fan,1,2.66,Fan tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_00582,cr_0251,Premium,2,9.05,Premium tier - Access to exclusive content,True,2021-10-12 00:00:00,
ti_00583,cr_0251,Benefactor,3,35.62,Benefactor tier - Access to exclusive content,True,2021-10-14 00:00:00,
ti_00584,cr_0252,Listener,1,3.52,Listener tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00585,cr_0252,Member,2,10.79,Member tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00586,cr_0253,Viewer,1,3.59,Viewer tier - Access to exclusive content,True,2021-03-16 00:00:00,
ti_00587,cr_0253,Insider,2,10.29,Insider tier - Access to exclusive content,True,2021-03-16 00:00:00,
ti_00588,cr_0253,Champion,3,44.61,Champion tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_00589,cr_0254,Fan,1,2.83,Fan tier - Access to exclusive content,True,2022-07-08 00:00:00,
ti_00590,cr_0254,Plus,2,11.1,Plus tier - Access to exclusive content,True,2022-07-10 00:00:00,
ti_00591,cr_0255,Reader,1,4.99,Reader tier - Access to exclusive content,True,2021-11-11 00:00:00,
ti_00592,cr_0255,Insider,2,14.37,Insider tier - Access to exclusive content,True,2021-11-07 00:00:00,
ti_00593,cr_0256,Fan,1,3.44,Fan tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_00594,cr_0256,Insider,2,7.84,Insider tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00595,cr_0257,Fan,1,2.84,Fan tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_00596,cr_0257,Insider,2,13.02,Insider tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_00597,cr_0258,Supporter,1,4.17,Supporter tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_00598,cr_0258,VIP,2,7.95,VIP tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_00599,cr_0258,Hero,3,30.46,Hero tier - Access to exclusive content,True,2021-05-13 00:00:00,
ti_00600,cr_0259,Supporter,1,4.16,Supporter tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_00601,cr_0259,Plus,2,7.28,Plus tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_00602,cr_0260,Supporter,1,2.82,Supporter tier - Access to exclusive content,True,2022-06-09 00:00:00,
ti_00603,cr_0260,Member,2,7.65,Member tier - Access to exclusive content,True,2022-06-05 00:00:00,
ti_00604,cr_0260,Benefactor,3,33.33,Benefactor tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_00605,cr_0261,Listener,1,4.32,Listener tier - Access to exclusive content,True,2021-03-17 00:00:00,
ti_00606,cr_0261,Plus,2,13.22,Plus tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_00607,cr_0261,Champion,3,49.67,Champion tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_00608,cr_0262,Fan,1,2.84,Fan tier - Access to exclusive content,True,2022-01-06 00:00:00,
ti_00609,cr_0262,Premium,2,14.09,Premium tier - Access to exclusive content,True,2022-01-09 00:00:00,
ti_00610,cr_0263,Fan,1,2.8,Fan tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_00611,cr_0263,VIP,2,13.87,VIP tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_00612,cr_0263,Hero,3,27.04,Hero tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_00613,cr_0264,Supporter,1,4.48,Supporter tier - Access to exclusive content,True,2021-12-12 00:00:00,
ti_00614,cr_0264,Insider,2,8.93,Insider tier - Access to exclusive content,True,2021-12-12 00:00:00,
ti_00615,cr_0265,Listener,1,2.87,Listener tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_00616,cr_0265,Insider,2,10.01,Insider tier - Access to exclusive content,True,2022-02-08 00:00:00,
ti_00617,cr_0266,Fan,1,4.21,Fan tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_00618,cr_0266,Plus,2,13.72,Plus tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00619,cr_0266,Elite,3,49.81,Elite tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00620,cr_0267,Listener,1,2.37,Listener tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_00621,cr_0267,Insider,2,7.56,Insider tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_00622,cr_0267,Patron,3,25.7,Patron tier - Access to exclusive content,True,2021-04-15 00:00:00,
ti_00623,cr_0268,Listener,1,2.23,Listener tier - Access to exclusive content,True,2021-12-07 00:00:00,
ti_00624,cr_0268,Member,2,8.98,Member tier - Access to exclusive content,True,2021-12-10 00:00:00,
ti_00625,cr_0269,Fan,1,3.45,Fan tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_00626,cr_0269,Plus,2,13.16,Plus tier - Access to exclusive content,True,2022-03-09 00:00:00,
ti_00627,cr_0270,Viewer,1,4.41,Viewer tier - Access to exclusive content,True,2021-02-14 00:00:00,
ti_00628,cr_0270,Plus,2,9.27,Plus tier - Access to exclusive content,True,2021-02-15 00:00:00,
ti_00629,cr_0271,Listener,1,4.26,Listener tier - Access to exclusive content,True,2021-06-11 00:00:00,
ti_00630,cr_0271,Member,2,8.34,Member tier - Access to exclusive content,True,2021-06-10 00:00:00,
ti_00631,cr_0271,Elite,3,35.1,Elite tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_00632,cr_0272,Fan,1,2.35,Fan tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_00633,cr_0272,Member,2,13.35,Member tier - Access to exclusive content,True,2021-11-07 00:00:00,
ti_00634,cr_0273,Viewer,1,2.82,Viewer tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_00635,cr_0273,VIP,2,9.82,VIP tier - Access to exclusive content,True,2022-02-09 00:00:00,
ti_00636,cr_0274,Reader,1,2.35,Reader tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_00637,cr_0274,Plus,2,11.03,Plus tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_00638,cr_0274,Benefactor,3,35.24,Benefactor tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_00639,cr_0275,Reader,1,3.89,Reader tier - Access to exclusive content,True,2021-06-11 00:00:00,
ti_00640,cr_0275,Premium,2,10.6,Premium tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_00641,cr_0275,Champion,3,42.37,Champion tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_00642,cr_0276,Supporter,1,2.21,Supporter tier - Access to exclusive content,True,2022-06-09 00:00:00,
ti_00643,cr_0276,Plus,2,9.51,Plus tier - Access to exclusive content,True,2022-06-11 00:00:00,
ti_00644,cr_0276,Patron,3,44.74,Patron tier - Access to exclusive content,True,2022-06-09 00:00:00,
ti_00645,cr_0277,Fan,1,2.4,Fan tier - Access to exclusive content,True,2022-07-07 00:00:00,
ti_00646,cr_0277,Plus,2,8.9,Plus tier - Access to exclusive content,True,2022-07-07 00:00:00,
ti_00647,cr_0278,Supporter,1,3.8,Supporter tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_00648,cr_0278,VIP,2,13.07,VIP tier - Access to exclusive content,True,2022-05-06 00:00:00,
ti_00649,cr_0279,Fan,1,3.41,Fan tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_00650,cr_0279,Plus,2,10.03,Plus tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_00651,cr_0280,Viewer,1,2.6,Viewer tier - Access to exclusive content,True,2021-07-15 00:00:00,
ti_00652,cr_0280,Plus,2,7.58,Plus tier - Access to exclusive content,True,2021-07-10 00:00:00,
ti_00653,cr_0281,Listener,1,4.18,Listener tier - Access to exclusive content,True,2022-06-09 00:00:00,
ti_00654,cr_0281,Member,2,10.09,Member tier - Access to exclusive content,True,2022-06-10 00:00:00,
ti_00655,cr_0281,Elite,3,28.94,Elite tier - Access to exclusive content,True,2022-06-09 00:00:00,
ti_00656,cr_0282,Viewer,1,3.19,Viewer tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00657,cr_0282,VIP,2,13.5,VIP tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00658,cr_0282,Champion,3,23.34,Champion tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00659,cr_0283,Reader,1,4.22,Reader tier - Access to exclusive content,True,2021-11-08 00:00:00,
ti_00660,cr_0283,Plus,2,14.08,Plus tier - Access to exclusive content,True,2021-11-11 00:00:00,
ti_00661,cr_0284,Viewer,1,4.19,Viewer tier - Access to exclusive content,True,2021-03-16 00:00:00,
ti_00662,cr_0284,Premium,2,11.79,Premium tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_00663,cr_0284,Benefactor,3,46.71,Benefactor tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00664,cr_0285,Listener,1,3.51,Listener tier - Access to exclusive content,True,2021-02-13 00:00:00,
ti_00665,cr_0285,Insider,2,7.4,Insider tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_00666,cr_0286,Fan,1,4.62,Fan tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_00667,cr_0286,Plus,2,10.9,Plus tier - Access to exclusive content,True,2021-06-11 00:00:00,
ti_00668,cr_0287,Reader,1,3.87,Reader tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_00669,cr_0287,Plus,2,9.81,Plus tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_00670,cr_0288,Supporter,1,4.29,Supporter tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_00671,cr_0288,Premium,2,12.8,Premium tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_00672,cr_0289,Viewer,1,4.96,Viewer tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_00673,cr_0289,VIP,2,11.81,VIP tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_00674,cr_0289,Elite,3,42.34,Elite tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00675,cr_0290,Fan,1,2.19,Fan tier - Access to exclusive content,True,2021-04-15 00:00:00,
ti_00676,cr_0290,VIP,2,10.71,VIP tier - Access to exclusive content,True,2021-04-17 00:00:00,
ti_00677,cr_0291,Fan,1,3.64,Fan tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_00678,cr_0291,Plus,2,9.34,Plus tier - Access to exclusive content,True,2021-10-08 00:00:00,
ti_00679,cr_0291,Hero,3,34.48,Hero tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_00680,cr_0292,Fan,1,3.19,Fan tier - Access to exclusive content,True,2021-04-16 00:00:00,
ti_00681,cr_0292,Premium,2,13.44,Premium tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00682,cr_0293,Fan,1,3.61,Fan tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_00683,cr_0293,VIP,2,7.99,VIP tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_00684,cr_0293,Champion,3,21.61,Champion tier - Access to exclusive content,True,2022-06-05 00:00:00,
ti_00685,cr_0294,Supporter,1,3.0,Supporter tier - Access to exclusive content,True,2021-07-15 00:00:00,
ti_00686,cr_0294,Plus,2,8.11,Plus tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_00687,cr_0295,Viewer,1,4.82,Viewer tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_00688,cr_0295,Insider,2,13.84,Insider tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_00689,cr_0295,Benefactor,3,48.1,Benefactor tier - Access to exclusive content,True,2021-09-11 00:00:00,
ti_00690,cr_0296,Listener,1,2.98,Listener tier - Access to exclusive content,True,2021-12-12 00:00:00,
ti_00691,cr_0296,Insider,2,11.78,Insider tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00692,cr_0297,Viewer,1,3.75,Viewer tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_00693,cr_0297,Member,2,13.81,Member tier - Access to exclusive content,True,2021-01-17 00:00:00,
ti_00694,cr_0298,Listener,1,2.55,Listener tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_00695,cr_0298,Member,2,12.92,Member tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_00696,cr_0298,Hero,3,23.57,Hero tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_00697,cr_0299,Reader,1,3.55,Reader tier - Access to exclusive content,True,2022-05-06 00:00:00,
ti_00698,cr_0299,Plus,2,11.48,Plus tier - Access to exclusive content,True,2022-05-10 00:00:00,
ti_00699,cr_0300,Fan,1,4.86,Fan tier - Access to exclusive content,True,2021-02-13 00:00:00,
ti_00700,cr_0300,Plus,2,8.54,Plus tier - Access to exclusive content,True,2021-02-10 00:00:00,
ti_00701,cr_0301,Listener,1,2.3,Listener tier - Access to exclusive content,True,2021-04-16 00:00:00,
ti_00702,cr_0301,Premium,2,13.49,Premium tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00703,cr_0301,Champion,3,21.72,Champion tier - Access to exclusive content,True,2021-04-15 00:00:00,
ti_00704,cr_0301,Executive,4,128.06,Executive tier - Access to exclusive content,True,2021-04-16 00:00:00,
ti_00705,cr_0302,Listener,1,3.75,Listener tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_00706,cr_0302,Plus,2,7.97,Plus tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_00707,cr_0302,Benefactor,3,25.51,Benefactor tier - Access to exclusive content,True,2021-12-09 00:00:00,
ti_00708,cr_0302,Legend,4,111.54,Legend tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00709,cr_0303,Fan,1,3.22,Fan tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_00710,cr_0303,VIP,2,8.09,VIP tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_00711,cr_0303,Patron,3,44.39,Patron tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_00712,cr_0304,Fan,1,3.52,Fan tier - Access to exclusive content,True,2021-08-13 00:00:00,
ti_00713,cr_0304,VIP,2,13.44,VIP tier - Access to exclusive content,True,2021-08-10 00:00:00,
ti_00714,cr_0304,Patron,3,22.09,Patron tier - Access to exclusive content,True,2021-08-15 00:00:00,
ti_00715,cr_0305,Reader,1,2.98,Reader tier - Access to exclusive content,True,2021-12-10 00:00:00,
ti_00716,cr_0305,Plus,2,9.53,Plus tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00717,cr_0305,Elite,3,21.23,Elite tier - Access to exclusive content,True,2021-12-09 00:00:00,
ti_00718,cr_0306,Fan,1,3.46,Fan tier - Access to exclusive content,True,2021-07-14 00:00:00,
ti_00719,cr_0306,Member,2,11.14,Member tier - Access to exclusive content,True,2021-07-10 00:00:00,
ti_00720,cr_0306,Elite,3,27.1,Elite tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_00721,cr_0306,Founder,4,133.73,Founder tier - Access to exclusive content,True,2021-07-10 00:00:00,
ti_00722,cr_0307,Fan,1,4.54,Fan tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_00723,cr_0307,Premium,2,9.04,Premium tier - Access to exclusive content,True,2021-01-14 00:00:00,
ti_00724,cr_0307,Champion,3,31.34,Champion tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_00725,cr_0308,Supporter,1,4.38,Supporter tier - Access to exclusive content,True,2022-05-09 00:00:00,
ti_00726,cr_0308,Member,2,10.4,Member tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_00727,cr_0308,Elite,3,21.35,Elite tier - Access to exclusive content,True,2022-05-10 00:00:00,
ti_00728,cr_0309,Reader,1,2.3,Reader tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_00729,cr_0309,Insider,2,11.93,Insider tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_00730,cr_0309,Champion,3,30.39,Champion tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_00731,cr_0310,Viewer,1,3.85,Viewer tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_00732,cr_0310,VIP,2,7.8,VIP tier - Access to exclusive content,True,2022-04-06 00:00:00,
ti_00733,cr_0310,Champion,3,48.99,Champion tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_00734,cr_0311,Supporter,1,3.8,Supporter tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_00735,cr_0311,Plus,2,13.79,Plus tier - Access to exclusive content,True,2021-06-14 00:00:00,
ti_00736,cr_0311,Champion,3,28.7,Champion tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_00737,cr_0311,Legend,4,94.89,Legend tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_00738,cr_0312,Fan,1,2.17,Fan tier - Access to exclusive content,True,2021-10-08 00:00:00,
ti_00739,cr_0312,Plus,2,11.38,Plus tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_00740,cr_0312,Hero,3,21.92,Hero tier - Access to exclusive content,True,2021-10-12 00:00:00,
ti_00741,cr_0312,Whale,4,91.52,Whale tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_00742,cr_0313,Listener,1,2.3,Listener tier - Access to exclusive content,True,2021-09-11 00:00:00,
ti_00743,cr_0313,Member,2,14.71,Member tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_00744,cr_0313,Champion,3,38.1,Champion tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_00745,cr_0314,Viewer,1,4.8,Viewer tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_00746,cr_0314,VIP,2,11.65,VIP tier - Access to exclusive content,True,2022-04-06 00:00:00,
ti_00747,cr_0314,Benefactor,3,32.19,Benefactor tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_00748,cr_0314,Ultimate,4,123.65,Ultimate tier - Access to exclusive content,True,2022-04-09 00:00:00,
ti_00749,cr_0315,Fan,1,2.39,Fan tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00750,cr_0315,VIP,2,8.61,VIP tier - Access to exclusive content,True,2021-12-09 00:00:00,
ti_00751,cr_0315,Patron,3,29.03,Patron tier - Access to exclusive content,True,2021-12-11 00:00:00,
ti_00752,cr_0315,Founder,4,102.97,Founder tier - Access to exclusive content,True,2021-12-09 00:00:00,
ti_00753,cr_0316,Reader,1,4.83,Reader tier - Access to exclusive content,True,2021-03-16 00:00:00,
ti_00754,cr_0316,Member,2,10.75,Member tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_00755,cr_0316,Benefactor,3,49.54,Benefactor tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00756,cr_0316,Executive,4,146.41,Executive tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00757,cr_0317,Reader,1,3.7,Reader tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_00758,cr_0317,VIP,2,7.28,VIP tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_00759,cr_0317,Elite,3,44.5,Elite tier - Access to exclusive content,True,2022-04-09 00:00:00,
ti_00760,cr_0318,Viewer,1,3.21,Viewer tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_00761,cr_0318,Insider,2,11.97,Insider tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_00762,cr_0318,Champion,3,49.31,Champion tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_00763,cr_0319,Fan,1,3.46,Fan tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_00764,cr_0319,VIP,2,7.79,VIP tier - Access to exclusive content,True,2022-02-09 00:00:00,
ti_00765,cr_0319,Elite,3,29.97,Elite tier - Access to exclusive content,True,2022-02-09 00:00:00,
ti_00766,cr_0320,Supporter,1,2.61,Supporter tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00767,cr_0320,Member,2,12.91,Member tier - Access to exclusive content,True,2021-03-16 00:00:00,
ti_00768,cr_0320,Hero,3,31.62,Hero tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_00769,cr_0320,Founder,4,97.84,Founder tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00770,cr_0321,Supporter,1,4.15,Supporter tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_00771,cr_0321,VIP,2,10.02,VIP tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_00772,cr_0321,Benefactor,3,33.04,Benefactor tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_00773,cr_0321,Whale,4,88.55,Whale tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00774,cr_0322,Supporter,1,2.98,Supporter tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_00775,cr_0322,Premium,2,10.15,Premium tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_00776,cr_0322,Patron,3,33.34,Patron tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_00777,cr_0323,Fan,1,2.69,Fan tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_00778,cr_0323,Plus,2,9.95,Plus tier - Access to exclusive content,True,2021-10-08 00:00:00,
ti_00779,cr_0323,Hero,3,32.0,Hero tier - Access to exclusive content,True,2021-10-10 00:00:00,
ti_00780,cr_0323,Ultimate,4,118.29,Ultimate tier - Access to exclusive content,True,2021-10-08 00:00:00,
ti_00781,cr_0324,Viewer,1,4.39,Viewer tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_00782,cr_0324,VIP,2,9.26,VIP tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00783,cr_0324,Elite,3,27.69,Elite tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00784,cr_0325,Listener,1,3.52,Listener tier - Access to exclusive content,True,2022-03-09 00:00:00,
